traj_idx,frame,x,y,alpha,D,state
6.0,76.0,107.17547340002591,67.16487434792515,0.0,0.0,0.0
6.0,77.0,107.099553961678,67.29783322446666,0.0,0.0,0.0
6.0,78.0,106.8309460914819,67.20397319396136,0.0,0.0,0.0
6.0,79.0,107.01331451494539,67.24949245812334,0.0,0.0,0.0
6.0,80.0,107.00261027244034,67.09499829617256,0.0,0.0,0.0
6.0,81.0,106.95316725682775,67.17753676639478,0.0,0.0,0.0
6.0,82.0,107.0354743071074,67.27249940183547,0.0,0.0,0.0
6.0,83.0,106.88303881869453,67.10114289925012,0.0,0.0,0.0
6.0,84.0,107.05331268440729,67.00955518369878,0.0,0.0,0.0
6.0,85.0,106.94307083868668,67.31119782195616,0.0,0.0,0.0
6.0,86.0,106.84977701468578,67.0547061432602,0.0,0.0,0.0
6.0,87.0,107.08446894730872,67.37387449942891,0.0,0.0,0.0
6.0,88.0,107.22305370652707,67.0690980262229,0.0,0.0,0.0
6.0,89.0,107.0454978760653,66.92996093060744,0.0,0.0,0.0
6.0,90.0,107.14647451632996,67.18846934693865,0.0,0.0,0.0
6.0,91.0,107.06010578536693,67.14387207476763,0.0,0.0,0.0
6.0,92.0,106.95217419625268,67.11875359684917,0.0,0.0,0.0
6.0,93.0,106.92547578978751,67.07502433223476,0.0,0.0,0.0
6.0,94.0,107.0839321336654,66.99046366763694,0.0,0.0,0.0
6.0,95.0,107.05831443847171,67.26555852513256,0.0,0.0,0.0
6.0,96.0,107.15405684969612,67.09062423863054,0.0,0.0,0.0
6.0,97.0,106.96731517375541,67.09727936810776,0.0,0.0,0.0
6.0,98.0,107.22387247037176,67.18704490674148,0.0,0.0,0.0
6.0,99.0,107.21016985439074,67.06596324910524,0.0,0.0,0.0
6.0,100.0,107.2403379148353,67.0718321209478,0.0,0.0,0.0
6.0,101.0,107.0191372716668,67.2399421506722,0.0,0.0,0.0
6.0,102.0,107.29454643646206,67.1576038274339,0.0,0.0,0.0
6.0,103.0,107.05926955252514,66.87813001881777,0.0,0.0,0.0
6.0,104.0,107.25762501194042,67.2467690184365,0.0,0.0,0.0
6.0,105.0,107.09143131707077,67.37356317380711,0.0,0.0,0.0
6.0,106.0,107.11677127407744,67.27135825088054,0.0,0.0,0.0
6.0,107.0,107.09535623883653,67.22592606900945,0.0,0.0,0.0
6.0,108.0,106.84737745311305,67.32802940329728,0.0,0.0,0.0
6.0,109.0,107.16879248234045,67.00043009405404,0.0,0.0,0.0
6.0,110.0,107.168956106755,67.27369586861872,0.0,0.0,0.0
6.0,111.0,107.01761193720573,67.16869366174723,0.0,0.0,0.0
6.0,112.0,107.24501008480611,67.2534481547399,0.0,0.0,0.0
6.0,113.0,107.07650477513359,67.36504968309298,0.0,0.0,0.0
6.0,114.0,106.98276195225004,67.28663528134975,0.0,0.0,0.0
6.0,115.0,107.03522588266178,67.15434307272422,0.0,0.0,0.0
6.0,116.0,106.9174923919407,67.2058892402696,0.0,0.0,0.0
6.0,117.0,106.93239195842506,67.011759568971,0.0,0.0,0.0
6.0,118.0,106.97584486158486,67.1401612498189,0.0,0.0,0.0
6.0,119.0,106.91434621692129,67.21638498712029,0.0,0.0,0.0
6.0,120.0,107.0840497353131,67.09524330988083,0.0,0.0,0.0
6.0,121.0,106.90033001409826,67.27092281156708,0.0,0.0,0.0
6.0,122.0,107.18165778688162,67.28118773647634,0.0,0.0,0.0
6.0,123.0,107.15364529908354,67.11871986399422,0.0,0.0,0.0
6.0,124.0,106.9041035835798,67.1430695624425,0.0,0.0,0.0
6.0,125.0,107.02693088299023,67.11814208526694,0.0,0.0,0.0
6.0,126.0,106.89624979234462,67.19008918421511,0.0,0.0,0.0
6.0,127.0,107.0116579172576,67.16356883374723,0.0,0.0,0.0
6.0,128.0,107.29451109494929,67.29248933785327,0.0,0.0,0.0
6.0,129.0,106.94445843074814,67.16210365890151,0.0,0.0,0.0
6.0,130.0,107.22088158543107,67.2200027403377,0.0,0.0,0.0
6.0,131.0,107.1123766554012,67.38220538135525,0.0,0.0,0.0
6.0,132.0,107.00496648484331,67.3550799113605,0.0,0.0,0.0
6.0,133.0,107.23086972424852,67.1326169438391,0.0,0.0,0.0
6.0,134.0,107.16133257913964,67.18549794793742,0.0,0.0,0.0
6.0,135.0,107.14175515192915,66.9350057445883,0.0,0.0,0.0
6.0,136.0,107.2453630593731,67.35375742509831,0.0,0.0,0.0
6.0,137.0,107.1400145275328,67.17031433496653,0.0,0.0,0.0
6.0,138.0,107.38961358826981,66.9988331594394,0.0,0.0,0.0
6.0,139.0,107.0113762154412,67.00859277239081,0.0,0.0,0.0
6.0,140.0,107.16620440445644,67.11856427329872,0.0,0.0,0.0
6.0,141.0,106.94483279028668,67.24062466998392,0.0,0.0,0.0
6.0,142.0,106.93401716663392,66.94611179336968,0.0,0.0,0.0
6.0,143.0,107.13050352908878,67.29303361369392,0.0,0.0,0.0
6.0,144.0,106.84094176884798,67.18838911148116,0.0,0.0,0.0
6.0,145.0,106.95400556130465,67.30941596908657,0.0,0.0,0.0
6.0,146.0,107.23719320545305,67.24609177577673,0.0,0.0,0.0
6.0,147.0,107.01785344261704,67.21273613152114,0.0,0.0,0.0
6.0,148.0,106.73519791887206,67.13483355104916,0.0,0.0,0.0
6.0,149.0,107.1417478868574,67.33343586857414,0.0,0.0,0.0
6.0,150.0,107.23298991727906,67.25571954503435,0.0,0.0,0.0
6.0,151.0,107.0746044464758,67.28213326441154,0.0,0.0,0.0
6.0,152.0,107.03922839508185,67.29454536530855,0.0,0.0,0.0
6.0,153.0,107.16999525364206,67.23537863325032,0.0,0.0,0.0
6.0,154.0,106.97171911019126,67.15697203001159,0.0,0.0,0.0
6.0,155.0,107.12496616628691,67.0116933562342,0.0,0.0,0.0
6.0,156.0,107.08610451672773,67.12604259230451,0.0,0.0,0.0
6.0,157.0,107.08324405853705,67.24902505509614,0.0,0.0,0.0
6.0,158.0,107.02615830986792,67.32311509133852,0.0,0.0,0.0
6.0,159.0,107.08981547301448,67.11625442387056,0.0,0.0,0.0
6.0,160.0,106.93731478813166,67.44856965934777,0.0,0.0,0.0
6.0,161.0,107.10478815661044,67.32689762968421,0.0,0.0,0.0
6.0,162.0,107.14576681637377,67.13337805751,0.0,0.0,0.0
6.0,163.0,107.05107108892199,67.2477008643593,0.0,0.0,0.0
6.0,164.0,107.19997301673486,67.08588008410312,0.0,0.0,0.0
6.0,165.0,107.04328057826349,67.27439407491865,0.0,0.0,0.0
6.0,166.0,107.12776670515007,67.10812722088289,0.0,0.0,0.0
6.0,167.0,106.73199714235051,67.26825393212226,0.0,0.0,0.0
6.0,168.0,107.06522812703962,67.19331120878871,0.0,0.0,0.0
6.0,169.0,106.9937401230238,67.04696886570665,0.0,0.0,0.0
6.0,170.0,106.99773764962063,67.34875420813698,0.0,0.0,0.0
6.0,171.0,106.9503362062165,67.11142995970204,0.0,0.0,0.0
6.0,172.0,106.95063143403578,67.0851601911863,0.0,0.0,0.0
6.0,173.0,107.18811722918197,66.9177454321652,0.0,0.0,0.0
6.0,174.0,107.11139384364687,67.15382560715739,0.0,0.0,0.0
6.0,175.0,107.13242904256813,67.14624208353558,0.0,0.0,0.0
6.0,176.0,107.02894136025718,67.29930553152468,0.0,0.0,0.0
6.0,177.0,106.83852768155795,67.26055471289445,0.0,0.0,0.0
6.0,178.0,107.32640887822853,67.12587313375134,0.0,0.0,0.0
6.0,179.0,107.043800956723,67.32868441349386,0.0,0.0,0.0
6.0,180.0,107.0747337163999,67.21233076404056,0.0,0.0,0.0
6.0,181.0,107.07769975580068,67.29426760244264,0.0,0.0,0.0
6.0,182.0,107.01768878110353,67.0318221573166,0.0,0.0,0.0
6.0,183.0,107.13309508368575,67.18030570402271,0.0,0.0,0.0
6.0,184.0,107.00838738491,67.18396468414757,0.0,0.0,0.0
6.0,185.0,106.99960210244025,67.2658390114488,0.0,0.0,0.0
6.0,186.0,107.28587548214776,67.20921230928323,0.0,0.0,0.0
6.0,187.0,106.98851795233074,67.22481184001842,0.0,0.0,0.0
6.0,188.0,107.03451711730465,67.18314839050377,0.0,0.0,0.0
6.0,189.0,107.0912704287622,67.20197591258359,0.0,0.0,0.0
6.0,190.0,106.93031533729899,67.26034251200139,0.0,0.0,0.0
6.0,191.0,107.04972851082417,67.33487569631211,0.0,0.0,0.0
6.0,192.0,106.94029905908151,66.95959583163331,0.0,0.0,0.0
6.0,193.0,107.03047193645732,67.22990142400019,0.0,0.0,0.0
6.0,194.0,107.10453558470675,67.33706085961641,0.0,0.0,0.0
6.0,195.0,107.02202118719441,67.2697068049325,0.0,0.0,0.0
6.0,196.0,107.05362181168677,67.19940643750631,0.0,0.0,0.0
6.0,197.0,107.06041339032237,67.10256041486213,0.0,0.0,0.0
6.0,198.0,107.00871791213129,67.0959008906635,0.0,0.0,0.0
6.0,199.0,107.23849657221503,67.18245631966568,0.0,0.0,0.0
