traj_idx,frame,x,y,alpha,D,state
1.0,103.0,128.03885220911403,135.2705977317398,1.0,0.3,1.0
1.0,104.0,127.49217988156838,135.4077040234422,1.0,0.3,1.0
1.0,105.0,126.66438874640124,135.04152722209614,1.0,0.3,1.0
1.0,106.0,127.30044851775588,134.6734919255772,1.0,0.3,1.0
1.0,107.0,126.80857590503571,134.5106889524889,1.0,0.3,1.0
1.0,108.0,126.25357613974157,135.3254892385692,1.0,0.3,1.0
1.0,109.0,126.54555272421042,135.96300618967396,1.0,0.3,1.0
1.0,110.0,127.17488486115728,136.66937199861312,1.0,0.3,1.0
1.0,111.0,128.20563574565833,137.67567499744013,1.0,0.3,1.0
1.0,112.0,128.32933761107037,137.98125025303307,1.0,0.3,1.0
1.0,113.0,129.69480102562045,137.91653201643732,1.0,0.3,1.0
1.0,114.0,130.64178047208344,138.21703782436498,1.0,0.3,1.0
1.0,115.0,130.60420138898215,138.6972188795235,1.0,0.3,1.0
1.0,116.0,129.08282503456795,137.69904269984966,1.0,0.3,1.0
1.0,117.0,127.90868762047691,138.0513413024325,1.0,0.3,1.0
1.0,118.0,128.096982759511,137.94193067457,1.0,0.3,1.0
1.0,119.0,127.54057128417746,137.71518140134233,1.0,0.3,1.0
1.0,120.0,126.89620481656598,137.08954020765876,1.0,0.3,1.0
1.0,121.0,127.03153843219522,136.3963745295045,1.0,0.3,1.0
1.0,122.0,126.60508932905951,135.08023842491787,1.0,0.3,1.0
1.0,123.0,127.03955862692855,134.28170180436783,1.0,0.3,1.0
1.0,124.0,126.50290184304681,133.68848107948568,1.0,0.3,1.0
1.0,125.0,127.5219202487773,134.9192252471975,1.0,0.3,1.0
1.0,126.0,128.01518230439655,133.60009646711148,1.0,0.3,1.0
1.0,127.0,129.08850907524413,134.26917311806397,1.0,0.3,1.0
1.0,128.0,129.5360380096704,134.32476463985694,1.0,0.3,1.0
1.0,129.0,130.191364876292,135.53736135294142,1.0,0.3,1.0
1.0,130.0,130.8419209036532,134.55336845296375,1.0,0.3,1.0
1.0,131.0,131.12525855595254,134.91254673885535,1.0,0.3,1.0
1.0,132.0,131.09202425071703,134.78616895110815,1.0,0.3,1.0
1.0,133.0,130.355624583063,135.6899428558112,1.0,0.3,1.0
1.0,134.0,130.6002304819562,134.31367116834053,1.0,0.3,1.0
1.0,135.0,131.4272979834797,132.92937102931313,1.0,0.3,1.0
1.0,136.0,131.2814514410852,133.18701831168036,1.0,0.3,1.0
1.0,137.0,130.9711197933816,133.03877943816266,1.0,0.3,1.0
1.0,138.0,130.23433796590928,133.35596855416458,1.0,0.3,1.0
1.0,139.0,129.03975108668155,131.7108779569617,1.0,0.3,1.0
1.0,140.0,129.59793443890004,132.6458805816776,1.0,0.3,1.0
1.0,141.0,130.00853997678084,131.43738252972324,1.0,0.3,1.0
1.0,142.0,129.53445913818774,131.83213674510677,1.0,0.3,1.0
1.0,143.0,127.6367787783348,130.15059048544438,1.0,0.3,1.0
1.0,144.0,126.41187248418976,129.46046101730462,1.0,0.3,1.0
1.0,145.0,125.93621051475964,129.99135775941286,1.0,0.3,1.0
1.0,146.0,126.5869779076449,129.51566351221922,1.0,0.3,1.0
1.0,147.0,127.26798921884134,129.54903133036177,1.0,0.3,1.0
1.0,148.0,127.41484861394159,129.01497663700988,1.0,0.3,1.0
1.0,149.0,126.79775518524204,130.2976839646333,1.0,0.3,1.0
1.0,150.0,126.82578113847713,131.1430900590968,1.0,0.3,1.0
1.0,151.0,127.25940632717762,132.3386272006422,1.0,0.3,1.0
1.0,152.0,127.15892753557684,131.9963341796698,1.0,0.3,1.0
1.0,153.0,127.03762120830153,131.52928483293098,1.0,0.3,1.0
1.0,154.0,127.40513018696606,130.67818508018584,1.0,0.3,1.0
1.0,155.0,126.68900987157886,130.08084760282244,1.0,0.3,1.0
1.0,156.0,127.46704792059921,129.24490262159725,1.0,0.3,1.0
1.0,157.0,128.30877729445862,128.62521683964,1.0,0.3,1.0
1.0,158.0,128.07010920942062,129.7295451300643,1.0,0.3,1.0
1.0,159.0,128.0605506923002,129.5522510179545,1.0,0.3,1.0
1.0,160.0,128.52571450543277,128.8725481723103,1.0,0.3,1.0
1.0,161.0,128.90872820008764,130.2647466360578,1.0,0.3,1.0
1.0,162.0,128.1945598517965,131.30597454127783,1.0,0.3,1.0
1.0,163.0,129.9879906212749,131.4145299483207,1.0,0.3,1.0
1.0,164.0,131.47454245636507,131.52977457627395,1.0,0.3,1.0
1.0,165.0,131.9239023506651,131.02503858226405,1.0,0.3,1.0
1.0,166.0,131.7866177919051,130.64472758033384,1.0,0.3,1.0
1.0,167.0,131.7212326989125,132.19745891870457,1.0,0.3,1.0
1.0,168.0,131.58685634014012,134.71172484611233,1.0,0.3,1.0
1.0,169.0,131.9064630545567,135.96932838614728,1.0,0.3,1.0
1.0,170.0,130.60158086438202,135.0927639360868,1.0,0.3,1.0
1.0,171.0,130.04864064326804,135.42962565172675,1.0,0.3,1.0
1.0,172.0,129.59161369147182,135.09770182140153,1.0,0.3,1.0
1.0,173.0,129.24777497540362,135.6601526713982,1.0,0.3,1.0
1.0,174.0,129.92803181689763,136.19800135078992,1.0,0.3,1.0
1.0,175.0,129.84569441653295,135.89547146651205,1.0,0.3,1.0
1.0,176.0,131.7907425528186,135.9514445503981,1.0,0.3,1.0
1.0,177.0,131.47560631981793,136.79539303128033,1.0,0.3,1.0
1.0,178.0,131.2824439072084,135.5456801280199,1.0,0.3,1.0
1.0,179.0,131.26021859009387,136.38691781749915,1.0,0.3,1.0
1.0,180.0,131.07446841958253,135.3251194588065,1.0,0.3,1.0
1.0,181.0,132.19137217482395,135.31612184495842,1.0,0.3,1.0
1.0,182.0,131.46554434496622,135.61277641628317,1.0,0.3,1.0
1.0,183.0,132.62452704919036,136.5869869980193,1.0,0.3,1.0
1.0,184.0,132.29705088815697,136.55693135595905,1.0,0.3,1.0
1.0,185.0,131.792478676124,136.52022979647847,1.0,0.3,1.0
1.0,186.0,130.68847128973132,137.64046772097188,1.0,0.3,1.0
1.0,187.0,130.71369305463625,138.12460440073104,1.0,0.3,1.0
1.0,188.0,129.37115865762038,137.04507275377446,1.0,0.3,1.0
1.0,189.0,129.22942824904734,138.2792042380406,1.0,0.3,1.0
1.0,190.0,130.092930820182,138.61955242942855,1.0,0.3,1.0
1.0,191.0,130.42843777719185,138.51593260860005,1.0,0.3,1.0
1.0,192.0,129.57180987317267,138.52585814940355,1.0,0.3,1.0
1.0,193.0,128.53240211054955,137.23341224376577,1.0,0.3,1.0
1.0,194.0,129.04866520029438,137.60475372706907,1.0,0.3,1.0
1.0,195.0,127.74858304823567,137.3358863155535,1.0,0.3,1.0
1.0,196.0,128.26909212125562,138.1794976379595,1.0,0.3,1.0
1.0,197.0,128.43832159320664,137.72105555710925,1.0,0.3,1.0
1.0,198.0,127.91048708423887,137.58346096292559,1.0,0.3,1.0
1.0,199.0,128.36059253957478,137.78924705982718,1.0,0.3,1.0
