traj_idx,frame,x,y,alpha,D,state
0.0,61.0,73.58159311373548,78.73270138378682,0.5,0.3,1.0
0.0,62.0,73.0919973840997,77.82024416020855,0.5,0.3,1.0
0.0,63.0,73.09682706265266,79.44119471148537,0.5,0.3,1.0
0.0,64.0,72.22503481673776,79.40374552319886,0.5,0.3,1.0
0.0,65.0,71.918976821561,79.78931404040887,0.5,0.3,1.0
0.0,66.0,71.7636585251233,78.6521560248769,0.5,0.3,1.0
0.0,67.0,72.67141815230723,80.56507185102605,0.5,0.3,1.0
0.0,68.0,70.7839050266366,79.22303429153062,0.5,0.3,1.0
0.0,69.0,72.56127149572784,78.12532812202214,0.5,0.3,1.0
0.0,70.0,73.45683490572166,78.21980524642471,0.5,0.3,1.0
0.0,71.0,71.43304492055647,79.61000022827632,0.5,0.3,1.0
0.0,72.0,72.01629591241435,78.90624459049448,0.5,0.3,1.0
0.0,73.0,72.4958190514482,78.60508009622005,0.5,0.3,1.0
0.0,74.0,72.68278318634871,78.16007471413545,0.5,0.3,1.0
0.0,75.0,72.5701632543019,80.58707155656215,0.5,0.3,1.0
0.0,76.0,72.25949403243581,79.56084896564047,0.5,0.3,1.0
0.0,77.0,72.33751290519444,79.7904155725478,0.5,0.3,1.0
0.0,78.0,72.08310882563897,80.608698334616,0.5,0.3,1.0
0.0,79.0,70.77316555372545,80.28340117768688,0.5,0.3,1.0
0.0,80.0,71.79094898849083,79.52487659181995,0.5,0.3,1.0
0.0,81.0,73.15999958884706,79.36372545880077,0.5,0.3,1.0
0.0,82.0,72.8787961290244,79.28359015420905,0.5,0.3,1.0
0.0,83.0,71.53517640379147,80.06403789629206,0.5,0.3,1.0
0.0,84.0,72.21748490634268,78.76102093534806,0.5,0.3,1.0
0.0,85.0,71.06107303211756,78.81601800327364,0.5,0.3,1.0
0.0,86.0,71.06749283004658,79.0667763192922,0.5,0.3,1.0
0.0,87.0,70.67296636107953,78.46376095387262,0.5,0.3,1.0
0.0,88.0,71.78095325369067,79.1516142694365,0.5,0.3,1.0
0.0,89.0,70.50901745751703,80.4229763283503,0.5,0.3,1.0
0.0,90.0,68.67370039169047,79.98446744808349,0.5,0.3,1.0
0.0,91.0,70.1769717161271,79.76375303861651,0.5,0.3,1.0
0.0,92.0,68.56850230163585,79.29082586892883,0.5,0.3,1.0
0.0,93.0,69.00242723613734,78.80246099951589,0.5,0.3,1.0
0.0,94.0,70.7980520425557,78.3375377919585,0.5,0.3,1.0
0.0,95.0,70.62642262057147,79.25713234919037,0.5,0.3,1.0
0.0,96.0,69.72819144541467,78.62482901378192,0.5,0.3,1.0
0.0,97.0,70.08466975424021,79.23142503676807,0.5,0.3,1.0
0.0,98.0,70.18631471927769,78.98650616939734,0.5,0.3,1.0
0.0,99.0,70.47946342681713,79.07971944467579,0.5,0.3,1.0
0.0,100.0,70.21219700329777,78.02067105686409,0.5,0.3,1.0
0.0,101.0,69.50702513717758,78.50316731265302,0.5,0.3,1.0
0.0,102.0,69.72948817109454,78.29608787042216,0.5,0.3,1.0
0.0,103.0,68.32189634160561,79.070526089484,0.5,0.3,1.0
0.0,104.0,68.72273519570892,79.311024629527,0.5,0.3,1.0
0.0,105.0,69.63847448536684,78.69503502713631,0.5,0.3,1.0
0.0,106.0,69.29592521949687,80.06219941732569,0.5,0.3,1.0
0.0,107.0,68.5282886370687,80.46743234837284,0.5,0.3,1.0
0.0,108.0,68.25027195274255,80.47461318427392,0.5,0.3,1.0
0.0,109.0,68.55941060844006,79.89394169355944,0.5,0.3,1.0
0.0,110.0,68.7513477539582,79.85156494557556,0.5,0.3,1.0
0.0,111.0,68.42724630736697,79.40928483998646,0.5,0.3,1.0
0.0,112.0,69.93469321699094,79.54038005740172,0.5,0.3,1.0
0.0,113.0,70.20041538127323,79.91071252900215,0.5,0.3,1.0
0.0,114.0,69.86620644878366,79.11743582805043,0.5,0.3,1.0
0.0,115.0,70.97286709060745,80.25675415401737,0.5,0.3,1.0
0.0,116.0,70.66218860833212,79.56410174043137,0.5,0.3,1.0
0.0,117.0,69.59447328434103,79.50366289794128,0.5,0.3,1.0
0.0,118.0,71.03572707691897,79.4278261217996,0.5,0.3,1.0
0.0,119.0,70.37701734175732,77.7552763780207,0.5,0.3,1.0
0.0,120.0,70.99797857162773,78.730823231163,0.5,0.3,1.0
0.0,121.0,71.22136514960657,80.02953485595928,0.5,0.3,1.0
0.0,122.0,70.76708276108882,78.9547816703179,0.5,0.3,1.0
0.0,123.0,71.51776337562866,79.4353307372406,0.5,0.3,1.0
0.0,124.0,71.33684378064781,79.571632750382,0.5,0.3,1.0
0.0,125.0,70.3998698898759,78.30879820501333,0.5,0.3,1.0
0.0,126.0,71.0760829923157,77.63370092989457,0.5,0.3,1.0
0.0,127.0,70.39921838914388,77.73740506360234,0.5,0.3,1.0
0.0,128.0,70.39602388989428,76.53923836323128,0.5,0.3,1.0
0.0,129.0,71.22730560962242,76.6478609612467,0.5,0.3,1.0
0.0,130.0,70.40917790478277,76.44777925699144,0.5,0.3,1.0
0.0,131.0,70.05820826571315,78.04814094133162,0.5,0.3,1.0
0.0,132.0,69.84495598088928,77.71053980582113,0.5,0.3,1.0
0.0,133.0,69.93793591486175,79.64899590494527,0.5,0.3,1.0
0.0,134.0,68.99026069161097,78.85040382785509,0.5,0.3,1.0
0.0,135.0,68.43779612401659,78.99813833616213,0.5,0.3,1.0
0.0,136.0,68.61738751320114,78.10874400398608,0.5,0.3,1.0
0.0,137.0,68.26210349720729,78.6710351770229,0.5,0.3,1.0
0.0,138.0,69.09573260759204,78.28458079449668,0.5,0.3,1.0
0.0,139.0,68.95466433037407,79.12041745607434,0.5,0.3,1.0
0.0,140.0,68.60223236251767,78.79786686166072,0.5,0.3,1.0
0.0,141.0,68.18103048945608,79.31492668700552,0.5,0.3,1.0
0.0,142.0,67.7610293375144,77.77301683890637,0.5,0.3,1.0
0.0,143.0,69.07959485493132,79.10965596158977,0.5,0.3,1.0
0.0,144.0,68.6643932183275,79.81153875033387,0.5,0.3,1.0
0.0,145.0,67.27046270603871,80.01623669550509,0.5,0.3,1.0
0.0,146.0,69.0938163209901,80.10428158387768,0.5,0.3,1.0
0.0,147.0,69.60603806818722,79.46927376093726,0.5,0.3,1.0
0.0,148.0,69.82750067054725,78.61980839908615,0.5,0.3,1.0
0.0,149.0,68.06439757490811,79.08975821737211,0.5,0.3,1.0
0.0,150.0,68.83482880346192,78.67419234355464,0.5,0.3,1.0
0.0,151.0,69.49034554889289,77.76542243547416,0.5,0.3,1.0
0.0,152.0,68.98082149315363,77.41384420389049,0.5,0.3,1.0
0.0,153.0,69.08876765465766,77.08807163250455,0.5,0.3,1.0
0.0,154.0,69.08795916283789,78.39216644618081,0.5,0.3,1.0
0.0,155.0,68.77902077122359,76.95459446185555,0.5,0.3,1.0
0.0,156.0,68.48852067861986,77.39411704151765,0.5,0.3,1.0
0.0,157.0,68.92100328748963,77.32141868891088,0.5,0.3,1.0
0.0,158.0,69.07678247458308,77.49181343572997,0.5,0.3,1.0
0.0,159.0,68.92763349129012,77.8441580451543,0.5,0.3,1.0
0.0,160.0,68.5607672230132,77.3331639013039,0.5,0.3,1.0
0.0,161.0,67.54545698715788,77.98132800624657,0.5,0.3,1.0
0.0,162.0,67.49413414078519,78.60641477229512,0.5,0.3,1.0
0.0,163.0,69.36561820539146,77.74133688317873,0.5,0.3,1.0
0.0,164.0,69.14362335366843,76.94915366718956,0.5,0.3,1.0
0.0,165.0,68.95306933115394,76.30719945954058,0.5,0.3,1.0
0.0,166.0,68.57225302228464,77.49525225619661,0.5,0.3,1.0
0.0,167.0,68.67681423122637,77.94465583770307,0.5,0.3,1.0
0.0,168.0,68.46910754990803,78.51390220511067,0.5,0.3,1.0
0.0,169.0,67.7413913710673,78.58442820543212,0.5,0.3,1.0
0.0,170.0,69.59491581419914,77.80484296278526,0.5,0.3,1.0
0.0,171.0,68.75913850526973,76.66688644162426,0.5,0.3,1.0
0.0,172.0,68.41349867147012,77.57340450774615,0.5,0.3,1.0
0.0,173.0,68.32327761037476,77.47435018757729,0.5,0.3,1.0
0.0,174.0,68.85605821139923,75.85223784236103,0.5,0.3,1.0
0.0,175.0,70.40090093161389,76.16724083683698,0.5,0.3,1.0
0.0,176.0,70.903038089276,77.11935241203054,0.5,0.3,1.0
0.0,177.0,69.26395517593105,77.81223642448994,0.5,0.3,1.0
0.0,178.0,68.96908292311866,77.40064427516376,0.5,0.3,1.0
0.0,179.0,69.77712430651314,78.52192937765356,0.5,0.3,1.0
0.0,180.0,69.13815664075146,77.35109371784912,0.5,0.3,1.0
0.0,181.0,70.00936264634085,78.09438824401997,0.5,0.3,1.0
0.0,182.0,70.4361321416831,78.1189112794747,0.5,0.3,1.0
0.0,183.0,69.72890513729249,77.12699861585386,0.5,0.3,1.0
0.0,184.0,68.04644117573056,77.29114505631935,0.5,0.3,1.0
0.0,185.0,68.36347596169945,78.01830130333812,0.5,0.3,1.0
0.0,186.0,67.67446953318863,78.00069372685672,0.5,0.3,1.0
0.0,187.0,67.16598759804096,77.79035017541871,0.5,0.3,1.0
0.0,188.0,67.3348841086304,78.38310533767337,0.5,0.3,1.0
0.0,189.0,66.15803807949578,78.55632164621775,0.5,0.3,1.0
0.0,190.0,66.80457169676163,78.19717312211189,0.5,0.3,1.0
0.0,191.0,66.89366291017231,77.89770929944447,0.5,0.3,1.0
0.0,192.0,66.96993755758388,77.88972287858515,0.5,0.3,1.0
0.0,193.0,67.70945976198915,77.80313226560845,0.5,0.3,1.0
0.0,194.0,67.99335244844745,78.18838441635778,0.5,0.3,1.0
0.0,195.0,68.71857400185102,77.96375148986768,0.5,0.3,1.0
0.0,196.0,67.12732427720967,78.67065528428064,0.5,0.3,1.0
0.0,197.0,67.90550728537991,78.99203004754263,0.5,0.3,1.0
0.0,198.0,68.35421551192792,78.2386643827637,0.5,0.3,1.0
0.0,199.0,69.57802443144037,77.39997699434663,0.5,0.3,1.0
