traj_idx,frame,x,y,alpha,D,state
5.0,30.0,148.28743561221728,159.74742569048684,0.0,0.0,0.0
5.0,31.0,148.33839420953063,159.78156549434664,0.0,0.0,0.0
5.0,32.0,148.27605494005417,159.95670694850918,0.0,0.0,0.0
5.0,33.0,148.1700815314413,159.6430909726797,0.0,0.0,0.0
5.0,34.0,148.12303364319715,159.515137065982,0.0,0.0,0.0
5.0,35.0,148.26959485531916,159.9107156444225,0.0,0.0,0.0
5.0,36.0,148.27140392634863,159.71490054868545,0.0,0.0,0.0
5.0,37.0,148.28792709962235,159.6756635566797,0.0,0.0,0.0
5.0,38.0,149.22762806136316,158.10544397900117,1.0,1.0,2.0
5.0,39.0,148.61620326833344,157.45960048234684,1.0,1.0,2.0
5.0,40.0,150.24180458470977,155.6196592726718,1.0,1.0,2.0
5.0,41.0,149.53891940450862,155.29041156020708,1.0,1.0,2.0
5.0,42.0,150.03169173174066,155.13840569364496,1.0,1.0,2.0
5.0,43.0,148.7686840608132,153.35661475161265,1.0,1.0,2.0
5.0,44.0,147.69550071889444,153.8310325667475,1.0,1.0,2.0
5.0,45.0,146.83680958120303,154.44457447293823,1.0,1.0,2.0
5.0,46.0,145.8159458627955,152.6982360831558,1.0,1.0,2.0
5.0,47.0,146.4372749450408,152.23388482499314,1.0,1.0,2.0
5.0,48.0,148.4328268182098,151.8524965212659,1.0,1.0,2.0
5.0,49.0,147.5103574158831,152.87404493366,1.0,1.0,2.0
5.0,50.0,148.4777170107359,152.95193940746557,1.0,1.0,2.0
5.0,51.0,150.16062924207552,155.4932759733098,1.0,1.0,2.0
5.0,52.0,151.64058320823213,154.10435240627984,1.0,1.0,2.0
5.0,53.0,151.79572157649557,151.8106054571014,1.0,1.0,2.0
5.0,54.0,150.32314810462418,153.47194489857097,1.0,1.0,2.0
5.0,55.0,149.65953163760787,151.0739560506793,1.0,1.0,2.0
5.0,56.0,150.93323226401185,153.31643711550458,1.0,1.0,2.0
5.0,57.0,150.46714893542918,152.39822401375838,1.0,1.0,2.0
5.0,58.0,152.50336609626493,153.47335425248147,1.0,1.0,2.0
5.0,59.0,153.60154974487702,152.86209449040183,1.0,1.0,2.0
5.0,60.0,150.89225584574012,152.3992863512316,1.0,1.0,2.0
5.0,61.0,149.3680407284309,153.28906478511405,1.0,1.0,2.0
5.0,62.0,149.73094918688454,153.49144554786648,1.0,1.0,2.0
5.0,63.0,150.61956287067989,152.26677855910717,1.0,1.0,2.0
5.0,64.0,150.40283049135107,153.35099990125775,1.0,1.0,2.0
5.0,65.0,152.35104534666567,151.33996405909053,1.0,1.0,2.0
5.0,66.0,152.5332579301387,149.33303244953387,1.0,1.0,2.0
5.0,67.0,151.43482351490943,150.64548376691206,1.0,1.0,2.0
5.0,68.0,152.0089811460835,151.68809296272084,1.0,1.0,2.0
5.0,69.0,152.36168245147587,155.18704425502432,1.0,1.0,2.0
5.0,70.0,151.91696779857205,157.58293986137002,1.0,1.0,2.0
5.0,71.0,154.38741495544585,156.81201598303852,1.0,1.0,2.0
5.0,72.0,154.07994305723415,155.82933188131818,1.0,1.0,2.0
5.0,73.0,153.0105339491749,157.89596440716548,1.0,1.0,2.0
5.0,74.0,151.169837309744,157.12769360372502,1.0,1.0,2.0
5.0,75.0,150.99317868609407,157.01825915268276,0.0,0.0,0.0
5.0,76.0,151.14233920545684,156.7164494967968,0.0,0.0,0.0
5.0,77.0,151.06028259193218,156.7857689165227,0.0,0.0,0.0
5.0,78.0,151.11176650282562,156.98127999316432,0.0,0.0,0.0
5.0,79.0,151.0275462916204,157.0557234943985,0.0,0.0,0.0
5.0,80.0,151.00748411669719,156.9087069541521,0.0,0.0,0.0
5.0,81.0,151.16998352906145,156.8804673544391,0.0,0.0,0.0
5.0,82.0,151.02439689781676,156.74313101345456,0.0,0.0,0.0
5.0,83.0,150.8520507130899,157.09238126721715,0.0,0.0,0.0
5.0,84.0,151.011599119655,156.81102922284322,0.0,0.0,0.0
5.0,85.0,151.07978745696732,157.03591131395513,0.0,0.0,0.0
5.0,86.0,151.355027990661,157.19320537391854,0.0,0.0,0.0
5.0,87.0,151.11267933166312,156.87383425571505,0.0,0.0,0.0
5.0,88.0,151.114887898074,157.05231874424908,0.0,0.0,0.0
5.0,89.0,151.20546752065363,156.85377121896892,0.0,0.0,0.0
5.0,90.0,151.17667320619518,157.0130256515525,0.0,0.0,0.0
5.0,91.0,151.0262993890984,156.77773434491175,0.0,0.0,0.0
5.0,92.0,151.20863057687308,157.0684560497096,0.0,0.0,0.0
5.0,93.0,150.96071944542894,156.8870166511623,0.0,0.0,0.0
5.0,94.0,151.30969841879843,157.02508466318142,0.0,0.0,0.0
5.0,95.0,151.26772051637025,156.84264656668284,0.0,0.0,0.0
5.0,96.0,151.00770320018862,157.13297481318912,0.0,0.0,0.0
5.0,97.0,151.16266657749833,156.97100069815303,0.0,0.0,0.0
5.0,98.0,150.95548161785672,156.8324925932233,0.0,0.0,0.0
5.0,99.0,151.1559295795534,156.99447911234665,0.0,0.0,0.0
5.0,100.0,150.97303773825493,156.89692768057515,0.0,0.0,0.0
5.0,101.0,151.07063724380495,157.02118619903715,0.0,0.0,0.0
5.0,102.0,151.07702016745077,156.72680360080733,0.0,0.0,0.0
5.0,103.0,151.0888783387312,156.97982486857134,0.0,0.0,0.0
5.0,104.0,151.20077944033642,157.10085534032967,0.0,0.0,0.0
5.0,105.0,151.1475166108809,157.03963383197862,0.0,0.0,0.0
5.0,106.0,150.87551853868587,156.94115687389052,0.0,0.0,0.0
5.0,107.0,151.34528523238916,157.1453561330981,0.0,0.0,0.0
5.0,108.0,151.0815275948275,156.861913803023,0.0,0.0,0.0
5.0,109.0,150.97211198817823,156.91069634322412,0.0,0.0,0.0
5.0,110.0,151.08911526734676,157.08537543776782,0.0,0.0,0.0
5.0,111.0,151.02882015108992,156.994701312164,0.0,0.0,0.0
5.0,112.0,150.39448289547198,158.40038579434503,1.0,1.0,2.0
5.0,113.0,149.51703733205966,158.68745497281085,1.0,1.0,2.0
5.0,114.0,147.14196621062092,160.2492413541818,1.0,1.0,2.0
5.0,115.0,146.89795438040156,160.2095366349301,0.0,0.0,0.0
5.0,116.0,146.7195726649205,160.23339827548085,0.0,0.0,0.0
5.0,117.0,146.92467127943172,160.36047231783513,0.0,0.0,0.0
5.0,118.0,147.16655932312074,160.188803780954,0.0,0.0,0.0
5.0,119.0,146.96131412583787,160.2727680529179,0.0,0.0,0.0
5.0,120.0,146.7550253601305,160.08151429728693,0.0,0.0,0.0
5.0,121.0,146.7709061202029,160.02387610501557,0.0,0.0,0.0
5.0,122.0,146.720696574684,160.028323237354,0.0,0.0,0.0
5.0,123.0,146.9233015624094,159.98787708976744,0.0,0.0,0.0
5.0,124.0,146.8403203681133,160.03341753051893,0.0,0.0,0.0
5.0,125.0,146.67760572549093,160.0664163266795,0.0,0.0,0.0
5.0,126.0,146.9703100217632,160.11706038155248,0.0,0.0,0.0
5.0,127.0,146.87651963076442,160.02261256464053,0.0,0.0,0.0
5.0,128.0,146.85507661647083,159.94851807906076,0.0,0.0,0.0
5.0,129.0,146.91585237335792,160.29395941904988,0.0,0.0,0.0
5.0,130.0,146.86754242787003,160.06555441423686,0.0,0.0,0.0
5.0,131.0,146.77052578654278,160.24022676575086,0.0,0.0,0.0
5.0,132.0,146.62025532556058,159.99373272284228,0.0,0.0,0.0
5.0,133.0,146.6113686383764,160.0756022083925,0.0,0.0,0.0
5.0,134.0,146.6967273583837,160.24100097238934,0.0,0.0,0.0
5.0,135.0,146.75411574597405,160.13916355597203,0.0,0.0,0.0
5.0,136.0,146.812816262091,160.10057772361978,0.0,0.0,0.0
5.0,137.0,147.13094954371806,161.02249935210466,0.0,0.0,0.0
5.0,138.0,147.05509123258847,160.82044384124927,0.0,0.0,0.0
5.0,139.0,147.33495166321208,160.82663168916957,0.0,0.0,0.0
5.0,140.0,147.28172587195726,160.8731735755175,0.0,0.0,0.0
5.0,141.0,147.41087570735206,160.77434177079357,0.0,0.0,0.0
5.0,142.0,147.4979896164918,160.62516938116195,0.0,0.0,0.0
5.0,143.0,147.2002360397159,160.69424291284653,0.0,0.0,0.0
5.0,144.0,147.24755999393557,160.93742165604453,0.0,0.0,0.0
5.0,145.0,147.12165160651674,160.97872476587622,0.0,0.0,0.0
5.0,146.0,147.17421690061008,161.07267367261434,0.0,0.0,0.0
5.0,147.0,147.20037090976334,160.7107176809139,0.0,0.0,0.0
5.0,148.0,147.28021049681186,160.76209652385657,0.0,0.0,0.0
5.0,149.0,147.10434199666904,161.01358122037863,0.0,0.0,0.0
5.0,150.0,147.0687471949551,160.7555177877117,0.0,0.0,0.0
5.0,151.0,147.36174655281587,160.73563865787375,0.0,0.0,0.0
5.0,152.0,147.2875972101772,161.00303917297688,0.0,0.0,0.0
5.0,153.0,147.1249396809882,160.74100689630242,0.0,0.0,0.0
5.0,154.0,147.2828439712763,160.74814579322512,0.0,0.0,0.0
5.0,155.0,147.06124208552504,160.99878432886138,0.0,0.0,0.0
5.0,156.0,147.27840256108774,160.7311922403796,0.0,0.0,0.0
5.0,157.0,147.3436774922277,160.62997847523008,0.0,0.0,0.0
5.0,158.0,147.10834051062906,160.68208422347354,0.0,0.0,0.0
5.0,159.0,147.1557830292712,160.66881447586528,0.0,0.0,0.0
5.0,160.0,147.5330589131493,160.80870203867096,0.0,0.0,0.0
5.0,161.0,147.39963451249474,160.78135882161988,0.0,0.0,0.0
5.0,162.0,147.32410907252924,160.80368665809488,0.0,0.0,0.0
5.0,163.0,147.31674565217693,160.83580740117688,0.0,0.0,0.0
5.0,164.0,147.37543185784077,160.65892839081278,0.0,0.0,0.0
5.0,165.0,147.22984730429204,160.9557182466902,0.0,0.0,0.0
5.0,166.0,148.14677004505904,159.56199308755413,0.0,0.0,0.0
5.0,167.0,148.1472374701613,159.77880604262748,0.0,0.0,0.0
5.0,168.0,147.93299163113073,159.7919681212644,0.0,0.0,0.0
5.0,169.0,148.21337379008935,159.5692135103446,0.0,0.0,0.0
5.0,170.0,148.15664007346555,159.7605828601141,0.0,0.0,0.0
5.0,171.0,148.09699812060538,159.55436518760453,0.0,0.0,0.0
5.0,172.0,148.12363704088406,159.50291584229717,0.0,0.0,0.0
5.0,173.0,147.99973765775877,159.70509207203276,0.0,0.0,0.0
5.0,174.0,148.1363935654806,159.81873861233882,0.0,0.0,0.0
5.0,175.0,148.18789626944215,159.63313425943045,0.0,0.0,0.0
5.0,176.0,148.21721173675033,159.87519081684002,0.0,0.0,0.0
5.0,177.0,148.18649933739795,159.7893592678712,0.0,0.0,0.0
5.0,178.0,148.26833195279448,159.6742567374159,0.0,0.0,0.0
5.0,179.0,148.14850908920036,159.58521726468686,0.0,0.0,0.0
5.0,180.0,148.1159070753059,159.64458126994495,0.0,0.0,0.0
5.0,181.0,148.06670123892832,159.618689047383,0.0,0.0,0.0
5.0,182.0,148.2922439818873,159.72745883059324,0.0,0.0,0.0
5.0,183.0,148.14546137113217,159.40288617511578,0.0,0.0,0.0
5.0,184.0,148.1952392798477,159.92991002515302,0.0,0.0,0.0
5.0,185.0,147.83409018143539,159.72770580812616,0.0,0.0,0.0
5.0,186.0,148.25007672933248,159.45329722739396,0.0,0.0,0.0
5.0,187.0,148.27919941933857,159.51909557014042,0.0,0.0,0.0
5.0,188.0,148.12463556901614,159.51647597752998,0.0,0.0,0.0
5.0,189.0,148.73540933436175,157.27709348150597,0.0,0.0,0.0
5.0,190.0,149.97719502660053,157.5436993686835,0.0,0.0,0.0
5.0,191.0,149.55330441928186,157.50983492611098,0.0,0.0,0.0
5.0,192.0,149.6032432824652,157.57696910727293,0.0,0.0,0.0
5.0,193.0,149.56278140462547,157.35429557237163,0.0,0.0,0.0
5.0,194.0,149.71848265494518,157.66381342327406,0.0,0.0,0.0
5.0,195.0,149.6013447545059,157.2279843982904,0.0,0.0,0.0
5.0,196.0,149.8807917955729,157.70945871029642,0.0,0.0,0.0
5.0,197.0,149.79092214401646,157.50054359253605,0.0,0.0,0.0
5.0,198.0,151.00675715520447,155.64917360848182,0.0,0.0,0.0
5.0,199.0,151.11575632716543,155.59529142092094,0.0,0.0,0.0
