traj_idx,frame,x,y,alpha,D,state
3.0,29.0,39.14227861977446,123.49400892442726,0.9,1.5,2.0
3.0,30.0,37.472508412367816,123.81339050792376,0.9,1.5,2.0
3.0,31.0,34.312317588378754,124.66922906358627,0.9,1.5,2.0
3.0,32.0,34.59441377199426,122.76676473992605,0.9,1.5,2.0
3.0,33.0,32.80076018147655,122.7332474750078,0.9,1.5,2.0
3.0,34.0,34.190902774734774,123.78201401179612,0.9,1.5,2.0
3.0,35.0,35.06073324907106,125.12014313103549,0.9,1.5,2.0
3.0,36.0,33.76748336155833,127.58782166363909,0.9,1.5,2.0
3.0,37.0,34.85325041792397,127.37563624291575,0.9,1.5,2.0
3.0,38.0,34.2807006557738,131.6791345758668,0.9,1.5,2.0
3.0,39.0,33.72970935513167,134.62315335197363,0.9,1.5,2.0
3.0,40.0,32.708928135088414,133.513219680895,0.9,1.5,2.0
3.0,41.0,33.95362960302489,132.69031290639958,0.9,1.5,2.0
3.0,42.0,33.96559882479845,134.48236457534324,0.9,1.5,2.0
3.0,43.0,37.66562859999772,131.96533401085668,0.9,1.5,2.0
3.0,44.0,33.768562558730544,131.02019586475853,0.9,1.5,2.0
3.0,45.0,32.000299898312655,130.55971532736666,0.9,1.5,2.0
3.0,46.0,34.034606968035995,129.43963017230126,0.9,1.5,2.0
3.0,47.0,35.255288357350224,129.03457895010936,0.9,1.5,2.0
3.0,48.0,35.109532250339406,128.22340352255404,0.9,1.5,2.0
3.0,49.0,33.5142490829842,130.44288971136768,0.9,1.5,2.0
3.0,50.0,34.10972867424128,131.7463667503929,0.9,1.5,2.0
3.0,51.0,36.66420337308167,132.35582220305506,0.9,1.5,2.0
3.0,52.0,36.69170960359583,132.06795905915328,0.9,1.5,2.0
3.0,53.0,39.59441345674098,130.55037713830893,0.9,1.5,2.0
3.0,54.0,39.8018571352049,131.52790043672215,0.9,1.5,2.0
3.0,55.0,38.61417291957448,128.93482500895425,0.9,1.5,2.0
3.0,56.0,39.22592276397271,132.74555433067533,0.9,1.5,2.0
3.0,57.0,37.634475715104614,136.30939547938692,0.9,1.5,2.0
3.0,58.0,39.88971144552928,132.1885168673794,0.9,1.5,2.0
3.0,59.0,38.20219427202598,133.395687700948,0.9,1.5,2.0
3.0,60.0,38.488640073778825,132.8573476769428,0.9,1.5,2.0
3.0,61.0,35.831856415525806,132.81070972803613,0.9,1.5,2.0
3.0,62.0,33.92308706452969,133.11102944733804,0.9,1.5,2.0
3.0,63.0,35.171163762191334,130.83198551848486,0.9,1.5,2.0
3.0,64.0,35.60601297737867,129.5710132860634,0.9,1.5,2.0
3.0,65.0,33.38020242968403,130.5002516213523,0.9,1.5,2.0
3.0,66.0,34.48621607569382,131.60222996745324,0.9,1.5,2.0
3.0,67.0,33.029164922307594,134.77031594008992,0.9,1.5,2.0
3.0,68.0,34.5530096947049,134.11675961010076,0.9,1.5,2.0
3.0,69.0,33.02154311976137,131.95724555434043,0.9,1.5,2.0
3.0,70.0,36.086422085365264,132.93523145022291,0.9,1.5,2.0
3.0,71.0,33.12459746408503,135.1621526053566,0.9,1.5,2.0
3.0,72.0,31.431712272644024,135.32656174235257,0.9,1.5,2.0
3.0,73.0,31.542129635315924,134.32971908660085,0.9,1.5,2.0
3.0,74.0,30.130335707067704,134.54618775120665,0.9,1.5,2.0
3.0,75.0,30.536508075730953,132.92179015817356,0.9,1.5,2.0
3.0,76.0,29.156206980314007,134.95859220843894,0.9,1.5,2.0
3.0,77.0,29.439357860200538,136.62741656965608,0.9,1.5,2.0
3.0,78.0,25.78178730735384,136.98647678566076,0.9,1.5,2.0
3.0,79.0,24.315473427683333,135.19495523293904,0.9,1.5,2.0
3.0,80.0,23.151519704433976,136.10774300019648,0.9,1.5,2.0
3.0,81.0,20.530154809958194,136.1382042680012,0.9,1.5,2.0
3.0,82.0,22.042828199739358,136.51942527553155,0.9,1.5,2.0
3.0,83.0,22.859277576932772,138.26849083669097,0.9,1.5,2.0
3.0,84.0,18.86619699326838,138.21022680807687,0.5,0.3,1.0
3.0,85.0,17.85220935559666,139.14889392496627,0.5,0.3,1.0
3.0,86.0,17.397198099660766,138.71274885170584,0.5,0.3,1.0
3.0,87.0,17.22620012612946,138.4089762796221,0.5,0.3,1.0
3.0,88.0,18.222469431702567,138.76209863899575,0.5,0.3,1.0
3.0,89.0,18.215217418810877,138.0133199683657,0.5,0.3,1.0
3.0,90.0,18.29369830615844,138.9593069283098,0.5,0.3,1.0
3.0,91.0,18.159652367432766,138.3688333276551,0.5,0.3,1.0
3.0,92.0,18.407905555801722,138.87250130110812,0.5,0.3,1.0
3.0,93.0,17.056752719610486,138.92535817471685,0.5,0.3,1.0
3.0,94.0,16.8155092578251,140.21174727561328,0.5,0.3,1.0
3.0,95.0,16.85671980001898,139.96045196789137,0.5,0.3,1.0
3.0,96.0,17.20896755392853,139.35648527801158,0.5,0.3,1.0
3.0,97.0,17.39513101774452,138.40729941044287,0.5,0.3,1.0
3.0,98.0,16.631599684432924,138.47912316585698,0.5,0.3,1.0
3.0,99.0,16.77301924652925,138.92243426000456,0.5,0.3,1.0
3.0,100.0,17.839070903303494,139.35215204738097,0.5,0.3,1.0
3.0,101.0,17.927982873027624,137.54866757835,0.5,0.3,1.0
3.0,102.0,18.744419656242243,138.28178855557178,0.5,0.3,1.0
3.0,103.0,19.017838867469816,138.7712293601745,0.5,0.3,1.0
3.0,104.0,19.352216466326485,137.91306501216695,0.5,0.3,1.0
3.0,105.0,19.22012903006504,139.08001968714296,0.5,0.3,1.0
3.0,106.0,19.746407642320225,137.43760508271242,0.5,0.3,1.0
3.0,107.0,19.66337273046114,137.99487022026324,0.5,0.3,1.0
3.0,108.0,18.988944989871513,137.08751151613046,0.5,0.3,1.0
3.0,109.0,17.115816357881577,137.2873383913317,0.5,0.3,1.0
3.0,110.0,19.45257227420142,137.0290011152049,0.5,0.3,1.0
3.0,111.0,18.541460490647612,137.4576932109874,0.5,0.3,1.0
3.0,112.0,18.306992850706667,137.39750539269335,0.5,0.3,1.0
3.0,113.0,19.196912589414904,137.6481821735004,0.5,0.3,1.0
3.0,114.0,18.8659967514699,137.9409901718574,0.5,0.3,1.0
3.0,115.0,18.903670970533483,137.3019547424384,0.5,0.3,1.0
3.0,116.0,17.823714127812508,137.3139693349799,0.5,0.3,1.0
3.0,117.0,16.36767311041212,138.15538245819806,0.5,0.3,1.0
3.0,118.0,16.650662348773213,137.88646651025488,0.5,0.3,1.0
3.0,119.0,18.229763604365974,138.31519637478297,0.5,0.3,1.0
3.0,120.0,17.44473655002118,138.9645612518634,0.5,0.3,1.0
3.0,121.0,17.37993027348862,138.6145709486438,0.5,0.3,1.0
3.0,122.0,17.835831767304256,138.78145763081676,0.5,0.3,1.0
3.0,123.0,18.69910604900322,138.6653934168675,0.5,0.3,1.0
3.0,124.0,18.17486536625574,137.93595730017515,0.5,0.3,1.0
3.0,125.0,18.977586240158487,137.53192187941931,0.5,0.3,1.0
3.0,126.0,18.31881168050402,138.4682515659148,0.5,0.3,1.0
3.0,127.0,18.688313837188232,137.95230251996236,0.5,0.3,1.0
3.0,128.0,18.309210884984317,139.34806229599715,0.5,0.3,1.0
3.0,129.0,19.084041363575338,139.0764083895454,0.5,0.3,1.0
3.0,130.0,19.002350039303085,139.77161496233995,0.5,0.3,1.0
3.0,131.0,18.707855652295382,139.77911367804657,0.5,0.3,1.0
3.0,132.0,17.92451917699483,140.63494829210705,0.5,0.3,1.0
3.0,133.0,18.611889473962798,140.6740202673288,0.5,0.3,1.0
3.0,134.0,18.33875334483519,140.97897342607854,0.5,0.3,1.0
3.0,135.0,17.876574815146782,141.6687780346244,0.5,0.3,1.0
3.0,136.0,18.343126781573503,140.9798984417706,0.5,0.3,1.0
3.0,137.0,17.86406137736629,140.93255174677503,0.5,0.3,1.0
3.0,138.0,17.702877832504036,141.45278451707938,0.5,0.3,1.0
3.0,139.0,16.855751241916035,141.9352714908323,0.5,0.3,1.0
3.0,140.0,16.78495390990711,140.5942968810977,0.5,0.3,1.0
3.0,141.0,15.751477684955725,142.37178340351463,0.5,0.3,1.0
3.0,142.0,17.02715891411231,142.3742198072082,0.5,0.3,1.0
3.0,143.0,16.297202647651154,142.8236979367463,0.5,0.3,1.0
3.0,144.0,15.09090483144361,141.8056862667913,0.5,0.3,1.0
3.0,145.0,15.815841578798848,141.98902149843838,0.5,0.3,1.0
3.0,146.0,15.32419187066131,142.67282197619073,0.5,0.3,1.0
3.0,147.0,16.050805066233465,142.638739596257,0.5,0.3,1.0
3.0,148.0,16.61611273442019,142.40663299378662,0.5,0.3,1.0
3.0,149.0,14.953849041072653,142.68642558479894,0.5,0.3,1.0
3.0,150.0,16.45327940159371,141.93429261033296,0.5,0.3,1.0
3.0,151.0,16.159161851729053,141.87899619002985,0.5,0.3,1.0
3.0,152.0,15.05154223164408,142.67394575528914,0.5,0.3,1.0
3.0,153.0,15.786997704591306,142.60978981144135,0.5,0.3,1.0
3.0,154.0,15.841488482274249,142.56450712156592,0.5,0.3,1.0
3.0,155.0,17.209748396773275,143.62194792749446,0.5,0.3,1.0
3.0,156.0,16.34045528306428,144.06780548494336,0.5,0.3,1.0
3.0,157.0,17.18903449831051,143.70266252897807,0.5,0.3,1.0
3.0,158.0,18.0529722233792,142.85054181271232,0.5,0.3,1.0
3.0,159.0,17.081472135158727,142.1709457504632,0.5,0.3,1.0
3.0,160.0,16.5792104467027,142.13719765898992,0.5,0.3,1.0
3.0,161.0,16.801164611244953,141.88565839213476,0.5,0.3,1.0
3.0,162.0,16.54109090558873,141.7724580680033,0.5,0.3,1.0
3.0,163.0,17.06197702498058,142.36566539505824,0.5,0.3,1.0
3.0,164.0,17.892092417319997,142.38825620783578,0.5,0.3,1.0
3.0,165.0,17.207938996561158,142.22433134822066,0.5,0.3,1.0
3.0,166.0,17.178866134366547,142.9502323237557,0.5,0.3,1.0
3.0,167.0,16.65015121175611,140.7858398172553,0.5,0.3,1.0
3.0,168.0,17.75963459786032,141.87491377365515,0.5,0.3,1.0
3.0,169.0,16.666318263829062,142.86167596061767,0.5,0.3,1.0
3.0,170.0,17.80373055199395,142.90058064899873,0.5,0.3,1.0
3.0,171.0,16.81867069701016,142.07041325643482,0.5,0.3,1.0
3.0,172.0,16.631607803651388,142.80693944081017,0.5,0.3,1.0
3.0,173.0,16.661082682600775,143.52404331354415,0.5,0.3,1.0
3.0,174.0,17.416029787645275,143.88438018395908,0.5,0.3,1.0
3.0,175.0,16.49483982965459,143.19900772122264,0.5,0.3,1.0
3.0,176.0,17.189659819156304,142.78842739949755,0.5,0.3,1.0
3.0,177.0,16.42687056490963,142.00724236700057,0.5,0.3,1.0
3.0,178.0,15.616714216515968,143.36649539167414,0.5,0.3,1.0
3.0,179.0,15.609180666221285,144.30460728747698,0.5,0.3,1.0
3.0,180.0,15.68452993150265,144.0499241177541,0.5,0.3,1.0
3.0,181.0,16.965259358691505,143.1803659892751,0.5,0.3,1.0
3.0,182.0,17.213965189353946,143.39923439171608,0.5,0.3,1.0
3.0,183.0,16.31913221382633,142.05265560031648,0.5,0.3,1.0
3.0,184.0,17.149021025252907,142.88868832234533,0.5,0.3,1.0
3.0,185.0,17.205223116958653,144.86962234449803,0.5,0.3,1.0
3.0,186.0,17.916667284910222,143.81340823626957,0.5,0.3,1.0
3.0,187.0,16.38179917742101,143.84583017517446,0.5,0.3,1.0
3.0,188.0,17.031235247037266,144.0840901140926,0.5,0.3,1.0
3.0,189.0,17.813899338243544,143.19644762315488,0.5,0.3,1.0
3.0,190.0,17.566095971901003,144.68842133535998,0.5,0.3,1.0
3.0,191.0,17.595881761184526,143.0118599677109,0.5,0.3,1.0
3.0,192.0,16.82336562024999,142.5155538060728,0.5,0.3,1.0
3.0,193.0,18.494927381746688,141.97518495522456,0.5,0.3,1.0
3.0,194.0,17.738793717183977,140.85728511202964,0.5,0.3,1.0
3.0,195.0,17.854729788245614,140.4703444440105,0.5,0.3,1.0
3.0,196.0,17.95942797791936,140.16567381727685,0.5,0.3,1.0
3.0,197.0,17.504075895382673,140.936984024785,0.5,0.3,1.0
3.0,198.0,18.13415705716525,140.4788432708773,0.5,0.3,1.0
3.0,199.0,17.183548966413095,140.84052914302177,0.5,0.3,1.0
